;SECTEUR;SOUS-SECTEUR;CIBLE;AGE-MIN;AGE-MAX;NOM;ADRESSE;LATITUDE;LONGITUDE;MAIL;TELEPHONE;LIEN
729;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Cité Mion (élémentaire);Impasse des Marmousets, 34060 Montpellier;43.59820429999999;3.8818932999999998;;06 17 90 61 09;
730;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Cité Mion (maternel);Impasse des Marmousets, 34060 Montpellier;43.5985236;3.8821491000000004;;06 17 90 61 09;
731;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Malraux (maternel & élémentaire);Rue Joan Miro, 34000 Montpellier;43.6021215;3.9076084000000004;;04 67 20 35 53;
732;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Astérix (maternel & élémentaire);Avenue Albert Einstein, 34000 Montpellier;43.615215500000005;3.9309275;;06 77 76 58 26;
733;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Jean Moulin (élémentaire);;43.6187042;3.8913425000000004;rizlene.kebdani@ville-montpellier.fr;06 17 90 60 67;
734;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Bergman (maternel);20 boulevard Mounié, 34000 Montpellier;43.61905170000001;3.8909214999999997;;06 17 90 60 67;
735;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Juvignac;20 rue Neptune, 34990 Juvignac;43.621117100000006;3.8070538000000003;;06 80 43 52 17;
736;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal la maison des enfants;2 rue des écoles, 34820 Teyran;43.683088899999994;3.9284476;;06 11 83 01 37;
737;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Prades-le-lez;205 chemin des mazes, 34730 Prades-le-Lez;43.700664200000006;3.8667802000000004;;04 67 06 59 96;
738;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Montferrier (maternel & élémentaire);4 impasse du château, 34980 Montferrier-sur-Lez;43.666682;3.8610019999999996;esj.m@wanadoo.fr;04 67 59 54 99 ;
739;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Clapiers (maternel);151 Rue Jean Moulin, 34830 Clapiers;43.6551936;3.888072;;;
740;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Clapiers (élémentaire);Rue du bosc, 34830 Clapiers;43.658343200000004;3.8875469;;;
741;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municpal Le Crès (maternel & élémentaire);28 avenue des Cevennes, 34920 LE CRES;43.6475406;3.9412095999999996;;04 67 41 95 49  ;
742;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Castelnau-le-Lez (maternel & élémentaire);213 Chemin des Mendrous, 34170 Castelnau-le-Lez;43.636702899999996;3.9147117;;04 67 14 27 92;
743;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Saint Aunès;Place de l' escolette, 34130 Saint-Aunès;43.636678499999995;3.9652053999999994;;;
744;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Castries (maternel & élmentaire);Route de Fontmarie, 34160 CASTRIES;43.6945671;3.9936403;;04 67 87 30 15;
745;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Saint Georges d'orques (maternel);2 avenue d'Occitanie, 34680 Saint-Georges-d'Orques;43.6084717;3.7875222;alsh.maternel@ville-st-georges-dorques.fr;04 67 40 57 12;
746;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Saint Georges d'orques (élémentaire);avenue des Jardins, 34680 Saint-Georges-d'Orques;43.6088205;3.7830133000000004;clsh.primaire@ville-st-georges-dorques.fr;04 67 45 59 47;
747;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Saint Gély du Fesc (maternel & élémentaire);70 rue Rompude, 34980 Saint-Gély-du-Fesc;43.6948565;3.8004523;mairie.alshlesgalopins@saintgelydufesc.com;04 67 66 64 88;
748;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Saint Clément de rivière (élémentaire);;43.6858576;3.8490193;clsh@saint-clement-de-riviere.fr;04.67.84.49.60;
749;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Saint Jean de védas (maternel & élémentaire);rue de la combe, 34430 Saint-Jean-de-Védas;43.566998999999996;3.8249872000000003;;04 99 52 20 62;
750;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Lavérune (maternel & élémentaire);Avenue du château, 34880 Lavérune;43.5847556;3.8021772000000005;;04 99 51 20 17;
751;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal de Mauguio (maternel & élémentaire);chemin de Bentenac, 34130 Mauguio;43.6055575;4.0179168;maison.des.loisirs@paysdelor.fr;04 67 91 20 89;
752;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Palavas les flots (maternel & élémentaire);Rue de la Tramontane, 34250 Palavas-les-Flots;43.531469;3.9332550000000004;clsh.palavas@paysdelor.fr;04 67 20 18 35;
753;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal de La Grande motte (maternel & élémentaire);98 rue Saint-Louis, 34280 La Grande Motte;43.5594089;4.0995064;clsh.lgm@paysdelor.fr;04 67 56 08 10;
754;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Valergues (maternel & élémentaire);105 avenue Frédéric Mistral, 34130 Valergues;43.6672191;4.06252;clsh.valergues@paysdelor.fr;04 67 63 47 05;
755;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Baillargues (maternel & élémentaire);10 rue de la Chicane, 34670 Baillargues;43.6592717;4.0121985;sportetjeunesse@ville-baillargues.fr;04 67 87 41 93 / 95;
756;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Lattes (maternel & élémentaire);avenue de Fréjorgues, 34970 LATTES;43.569431099999996;3.9109347999999997;centre.loisirs@ville-lattes.fr;06 15 77 50 56;
757;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Murviel-les-montpellier (maternel & élémentaire);Rue Lucie et Raymond Aubrac, 34570 Murviel Les Montpellier;43.6045681;3.7353312000000005;;04 67 47 68 65;
758;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Pérols (maternel & élémentaire);Rue des flamants roses, 34470 Pérols;43.565839200000006;3.9527059999999996;;04 67 50 45 45;
759;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Pignan (maternal & élémentaire);;43.582080100000006;3.7611531000000005;;06 71 32 15 90;
760;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Fabrègues (maternel & élémentaire);"150 rue Georges-Pompidou, 34690
Fabrègues";43.5559572;3.7812038999999995;alsh@fabregues.fr;04 67 85 43 62;
761;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH associatif APUM Fac de sciences (maternel & élémentaire);Place Eugène-Bataillon Case courrier 098, 34095 Montpellier Cedex;43.6352557;3.8607745;cle-apum@umontpellier.fr;04 67 14 30 99;
762;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Villeneuve-les-maguelone;2 place des Héros, 34750 Villeneuve-lès-Maguelone;43.5334869;3.8611367999999997;;04 67 69 75 70;
763;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Grabels (maternel & élémentaire);15 impasse du Picadou, 34790 Grabels;43.644850299999995;3.8019851000000005;;04 67 79 71 85;
764;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Montarnaud (maternel & élémentaire);;43.650152;3.6928577000000007;;;
765;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Cournonterral (maternel & élémentaire);;43.558067;3.719578;centreloisirs@ville-cournonterral.fr;;
766;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Combaillaux (maternel & élémentaire);;43.677099;3.766372;;;
767;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal les Matelles (maternel & élémentaire);;43.7306886;3.8117928;alsh@mairiedesmatelles.fr;;
768;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Saint Matthieu de treviers (maternel & élémentaire);;43.7628705;3.8695616999999998;;;
769;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Accueil l'Ecolothèque;Mas de Grille, 1 rue Théophraste Renaudot, 34430 Saint-Jean-de-Védas;43.5727501;3.8524260000000004;;04 99 52 82 82;
770;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Accueil les Ateliers d'Arthur;12 rue Marcel de Serres, 34000 Montpellier;43.6127828;3.865104;;09 81 05 21 20;
771;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Accueil MCSA 34;Association Montpellier Culture Sport Adapté 2 Rue Ernest Castan, 34090 Montpellier;43.619015600000004;3.8811282;;04 67 79 23 40;
772;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Accueil Pause-goûter;Village du Père Soulas Mas des Moulins, 2452 Avenue du Père Soulas, 34090 Montpellier;43.6296766;3.8445282;;04 67 41 98 21;
773;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH associatif MJC Trencavel (élémentaire & Ados);Maison des Jeunes et de la Culture Centre socioculturel Trencavel, 13A Bd Du Guesclin 34500 Béziers;43.34482070000001;3.2232491000000003;infos@mjc-beziers.org;04 67 31 27 34;www.mjc-beziers.org
774;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Brassens (élémentaire);31 avenue Auguste Albertini, , 34500 Béziers;43.3493755;3.2361793999999997;;04 67 62 87 00;
775;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Servian (maternel & élémentaire);PCL VILLAMONT, Bois d’Amilhac, 34290 SERVIAN                     ;43.3957641;3.3021102999999994;;04 67 76 02 76;http://villamont-beziers.fr/portfolio/centre-de-loisir/
776;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Dolto (maternel);ALSH Dolto, 330 rue Claude Nougaro, 34500 Béziers;43.3452082;3.2528232999999998;;04 99 43 81 72;
777;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Albert Camus (élémentaire);ALSH Albert Camus, Esplanade Rosa Parks, 34500 Béziers;43.3345614;3.2516232999999994;;04 67 32 62 00;
778;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Vaclav Havel (élémentaire);ALSH Vaclav Havel, Rue Jules Dalou, 34500 Béziers;43.350751;3.2088330000000003;;04 67 36 73 57;
779;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Malbosc (marternel);ALSH Malbosc,Quartier La Courondelle, 181 rue Ostermeyer, 34500 Béziers;43.363313500000004;3.2255525;;04 99 43 81 72;
780;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Zinga Zanga (maternel & élémentaire);Centre Loisirs Zinga Zanga, Traverse de Colombiers, 34500 Béziers - Pradines le Bas;43.329228;3.190512;;04 67 48 13 36;
781;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Martin Luther King (élémentaire);ALSH Martin Luther King, 26, rue de l’Orb, 34500 Béziers;43.338458200000005;3.2101064;;04 67 80 07 20;
782;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Sauvian (maternel & élémentaire);ALSH municipal Sauvian, rue caucadis, 34410 Sauvian;43.295778600000006;3.2600096;direction.alsh@ville-sauvian.com / alsh@ville-sauvian.com;04 67 32 20 49;
783;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH associatif les Francas (maternel & élémentaire);ALSH associatif les Francas, Rue des Lilas, 34420 VILLENEUVE LES BEZIERS                        ;43.31531629999999;3.2862556000000005;;04 67 39 39 59;
784;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Sérignan (maternel & élémentaire);Ecole Ferdinand Buisson, Avenue de la Plage, 34410  Sérignan;43.2772086;3.2837376000000003;clm@ville-serignan.fr;04 67 32 32 13;
785;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Montady (maternel & élémentaire);;43.3307667;3.1202843;Centredeloisirs@montady.com;04 86 11 28 03;
786;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Portiragnes;;43.277700200000005;3.3545756;clshmoniquesaluste@wanadoo.fr;04 67 90 81 01;www.clshmoniquesaluste.com
787;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Bessan (maternel & élémentaire);A.L.S.H de Montblanc, Route de Montblanc, 34550 Bessan;43.3702474;3.4103707;;04 67 77 57 32;
788;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Montblanc (maternel);1 Résidence les Vignes, 34290 MONTBLANC;43.3962226;3.3635371;accueildeloisirs-montblanc34@orange.fr;04 67 37 93 56;
789;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Montblanc (élémentaire);AVENUE DE LA PAIX, 34290 MONTBLANC;43.393708200000006;3.3655411;accueildeloisirs-montblanc34@orange.fr;04 67 01 57 43;
790;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Pézenas (maternel & élémentaire;2 rue Louis Audibert, 34120 Pézenas;43.4540925;3.4159900000000003;l.senesi@ville-pezenas.fr;04 67 90 74 05;
791;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Valros (maternel & élémentaire);ALSH « Les Faïsses », 12 Allée des Tilleuls 34290 VALROS;43.4174193;3.3655577000000005;alpalsh.valros@laposte.net;06 71 34 49 39;
792;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH associatif les Francas (maternel & élémentaire);;43.771518;3.9078489999999997;loisirssaintecroix@francas34.fr;06 51 62 73 55;
793;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Accueil associatif UFCV salle attente PMI Béziers;;43.3376441;3.2556267999999995;languedoc-roussillon@ufcv.fr;;
794;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Planète Lirou(maternel & élémentaire);Maison des Enfants, Rue Font Claire, 34620 Puisserguier;43.367434;3.051838;;04 67 93 65 17;
795;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Planète Orb (maternel & élémentaire);Ecole Maternelle/Espace Léo Lagrange, 34360 CESSENON-SUR-ORB;43.450873200000004;3.0501278;;04 67 89 60 78;
796;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Montagnac (maternel & élémentaire);7 rue gendarme Lebaron, 34530 MONTAGNAC;43.4839644;3.4791502999999997;alsh.ferry@ville-montagnac.fr;04 67 25 02 24;
797;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal la Clé des champs (maternel & élémentaire);Avenue de Caux, 34320 ROUJAN;43.5046204;3.3133081;lacledeschamps.roujan@wanadoo.fr;04 67 24 82 31;
798;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Montagnac (maternel & élémentaire);;43.499911600000004;3.5975426;alsh@villeveyrac.fr;04 67 53 44 92;
799;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Loupian (maternel & élémentaire);;43.449123799999995;3.6148102999999994;clae@loupian.fr;04 67 43 91 62;
800;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Mèze (maternel);;43.421470299999996;3.5955472;alsh.maternel@ville-meze.fr;04 67 43 93 55;
801;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Mèze (élémentaire);;43.441308299999996;3.5945258;alsh-sesquiers@ville-meze.fr;04 67 43 93 55;
802;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Marseillan (maternel & élémentaire);1 rue du Général de Gaulle, 34340 Marseillan;43.3170627;3.5462837;sabrina.ibanez@marseillan.com;06 67 65 37 71;
803;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Florensac (maternel & élémentaire);AVENUE JEAN JAURES, 34510 Florensac;43.3839211;3.4645667;;;
804;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Fontès (maternel);;43.5390115;3.3794154;pole.fontes@cc-clermontais.fr;04 67 24 10 22;
805;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Fontès (élémentaire);;43.5395635;3.3814184000000003;;;
806;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Canet (maternel & élémentaire);;43.608585999999995;3.4886468999999996;pole.canet@cc-clermontais.fr;04 67 96 93 53;
807;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Ceyras (maternel & élémentaire);;43.648404799999994;3.4538333;pole.ceyras@cc-clermontais.fr;04 67 88 67 04;
808;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Clermont l'Hérault (maternel & élémentaire);;43.6330524;3.4301709000000002;pole.clermont@cc-clermontais.fr;04 67 96 23 05;
809;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Nébian (maternel & élémentaire);;43.6045216;3.4349383;pole.nebian@cc-clermontais.fr;04 67 88 08 98;
810;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Paulhan (maternel & élémentaire);;43.54300429999999;3.4605612;pole.paulhan@cc-clermontais.fr;04 67 25 05 23;
811;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Gigean (élémentaire);Rue des écoles laïques, 34770 Gigean;43.5002341;3.7131748;;04 67 46 64 61;
812;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Gigean (maternel);Rue de la Clau, 34770 Gigean;43.494122600000004;3.7060824;;06 67 53 77 19;
813;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Poussan (maternel  é élémentaire);26 rue de la salle, 34560 POUSSAN;43.488103499999994;3.6668613;clsh@ville-poussan.fr;04 67 18 13 38;
814;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Gignac (élémentaire);Centre Georges Frayssinhes, Rue Pierre Curie, 34150 Gignac;43.6535417;3.5465957;centredeloisirs@ville-gignac.com;04 67 57 63 31;
815;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Saint André de Sangonis (maternel & élémentaire);7 Cours de la Liberté, 34725 Saint-André-de-Sangonis;43.650686799999995;3.5033461000000004;;04 67 60 31 67;
816;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Montpeyroux (maternel & élémentaire);;43.6983965;3.5011767999999996;enfance.jeunesse@montpeyroux34.com;06 14 39 69 44;
817;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Saint Pargoire (maternel & élémentaire);Espace Jean moulin, 34230 SAINT PARGOIRE;43.526555;3.5177605000000005;enfance-jeunesse@ville-saintpargoire.com;04 67 98 76 75;
818;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH associatif La Clau Besierenca (maternel & élémentaire);;43.3395751;3.2172194;clau.calandreta@gmail.com;04 67 28 18 53;
819;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Association Jouons en ludothèques;;43.5997216;3.8447079;;04 67 69 00 81;www.jouonsenludotheques.fr
820;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH intercommunal Cessenon-sur-Orb (maternel & élémentaire);;43.4495675;3.0498402000000002;;;
821;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Mairie;;43.6530197;3.5511947;;;
822;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Fabregues;;43.5495789;3.7791279;;;
823;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;MONTARNAUD;;43.64881679999999;3.6982044999999997;;;
824;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Cournonsec;;43.543483;3.6993669999999996;;;
825;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Lattes;;43.568028000000005;3.901911;;;
826;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;Bouillon Cube / LA GRANGE;Bouillon cube La Grange, 34380 Causse de la Selle;43.813824;3.660712;grange@bouilloncube.fr;04 67 71 35 42;www.bouilloncube.fr
827;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Lauret;;43.8327149;3.8855452000000006;;09 60 12 94 77;
828;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Claret;;43.861204;3.9044269999999996;;09 60 12 94 77;
829;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;MDJ Claret;;43.8647323;3.8930898999999997;mdj@claret.fr;06 72 26 17 33;
830;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH St Bauzille de Putois;;43.895697600000005;3.7391205999999997;accueildeloisirssaintbauzille@gmail.com;04 67 73 37 68;
831;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH association le passe muraille;;43.7523698;3.7177653;;04 67 55 96 68;
832;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH  La Giraf’à Bulles Bleues à Brissac;;43.877954200000005;3.7032491999999997;alsh.brissac@hotmail.fr;04 99 53 81 47;
833;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH de Ganges;;43.936295799999996;3.7073996;;04 67 73 80 05;
834;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH les santolines Viols le fort;;43.7424485;3.7040333;;06 87 94 43 74;
835;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal st jean de fos;;43.7000816;3.5536885999999996;alsh.saintjean34@hotmail.fr;04 67 29 99 72;
836;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH muncipal st Drezéry;;43.733889000000005;3.981963;;04 67 86 90 87;
837;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Sussargues;;43.7127355;4.0045918;;04 67 87 42 70;
838;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Lunel (maternelle);;43.6704367;4.1260303;alsh.lunel@paysdelunel.fr;04 99 51 69 44;alsh.paysdelunel.fr
839;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Lunel (élementaire);;43.6761474;4.1300876;alsh.lunel@paysdelunel.fr;04 99 51 69 44;alsh.paysdelunel.fr
840;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH  municipal Lunel viel;;43.6763225;4.0934807;alsh.lunelviel@paysdelunel.fr;07 63 23 10 07;
841;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Vendemian;;43.58103079999999;3.5617242;alsh-vendemian@hotmail.fr;04 67 88 76 51;
842;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;MDJ Cazouls les beziers;;43.393318;3.0969365;maison-des-jeunes7@wanadoo.fr;04 67 93 58 28;
843;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;MDJ Colombiers;;43.3129565;3.1413465;jeunessecolombiers@gmail.com;04 67 32 00 43;
844;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH  municipal Lespignan (primaire);;43.273275700000006;3.1698557999999997;lacardonilha@lespignan.fr;04 67 98 49 96;
845;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal à Puisserguier Planète Lirou;;43.3674862;3.0516002999999996;centreloisirs@cc-sud-herault.fr;04 67 93 52 17;
846;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal du libron Vias;;43.2901713;3.4084874;alsh@ville-vias.fr;04 67 21 50 15;
847;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Le Cyber Sète;;43.408747;3.6809358;;04 67 53 60 10;
848;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH  municipal Le Chateau Vert Sète;;43.4074462;3.6806171;;04 67 51 39 82;
849;ACCUEIL DE LOISIRS SS HÉBERGEMENT HÉRAULT;;ENFANT;;;ALSH municipal Le Vallon Sète;;43.4089861;3.6801784;;04 67 51 10 33;
